"PlcIndex","RankRad1","RankRad2","RankRad3","RankRad4","RankRad5","RankRad6","RankRad7","RankRad8","RankRad9","RankRad10","RankRad11","RankRad12","RankRad13","RankRad14","RankRad15","RankRad16","RankRad17","RankRad18","RankRad19","RankRad20"
761,0,18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
764,79,12,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
772,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
777,0,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
779,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
783,47,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
784,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
785,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
786,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
787,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
788,80,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
789,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
791,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
793,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
794,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
795,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
796,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
797,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
