PlcIndex,ClstRad1,ClstRad2,ClstRad3,ClstRad4,ClstRad5,ClstRad6,ClstRad7,ClstRad8,ClstRad9,ClstRad10,ClstRad11,ClstRad12,ClstRad13,ClstRad14,ClstRad15,ClstRad16,ClstRad17,ClstRad18,ClstRad19,ClstRad20
797,71,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
800,72,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
801,72,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
802,72,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
805,NA,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806,73,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
807,73,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
809,NA,NA,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
816,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
817,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
824,74,33,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
825,74,33,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830,68,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831,75,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
833,75,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
835,76,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
837,68,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
847,NA,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
855,70,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
856,70,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
857,70,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
864,67,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
865,44,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
879,NA,17,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
881,NA,18,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
882,39,18,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886,NA,19,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
888,40,20,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
889,NA,19,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
891,40,20,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900,41,21,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
901,41,21,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
902,41,21,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
904,41,21,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1000,NA,NA,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1004,NA,NA,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1006,NA,22,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1009,NA,22,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1012,NA,34,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1015,NA,22,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1020,NA,22,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1022,58,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1023,58,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1027,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1031,60,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1032,60,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1033,60,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1034,60,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1035,60,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1036,60,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1039,NA,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1040,40,20,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1041,40,20,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1042,60,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1043,60,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1046,62,29,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1051,77,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1052,77,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1056,78,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1058,78,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1060,78,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1072,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1075,79,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1076,NA,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1079,NA,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1080,59,28,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1088,65,31,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1096,80,32,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1098,80,32,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1099,80,32,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1100,80,32,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1102,81,32,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1104,81,32,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1108,82,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1111,79,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1121,83,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1123,83,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1124,53,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1128,25,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1130,25,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1131,25,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1133,24,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1135,24,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1136,24,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1139,NA,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1144,84,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1145,NA,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1148,NA,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1151,NA,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1152,77,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1154,53,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1160,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1164,84,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1166,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1168,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1169,9,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1170,9,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1172,NA,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,14,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,45,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,46,23,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,NA,NA,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025,44,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2035,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2043,85,38,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2044,85,38,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2048,86,39,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2049,86,39,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2051,NA,39,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2053,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2058,NA,12,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2062,34,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2063,34,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2065,NA,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2066,19,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2067,35,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2073,NA,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2074,61,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2077,56,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2078,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2088,59,28,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2091,63,30,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2095,NA,40,12,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2096,87,40,12,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2097,87,40,12,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2099,NA,NA,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2103,66,32,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2105,65,31,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2106,82,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2107,NA,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2116,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2117,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2118,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2122,NA,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2124,53,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2132,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2144,60,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2155,8,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2156,NA,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2164,10,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2167,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2173,50,24,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2176,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2177,NA,34,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2180,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2185,31,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2186,NA,12,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2187,NA,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2190,NA,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3007,NA,NA,13,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3029,NA,41,14,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3030,NA,NA,14,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3033,NA,42,14,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3037,88,42,14,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3044,NA,43,15,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3045,88,42,14,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3051,89,44,13,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3056,NA,NA,14,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3057,NA,NA,NA,NA,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3062,NA,NA,14,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3063,NA,41,14,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3070,NA,43,15,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3071,NA,43,15,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3074,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3089,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3092,90,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3096,91,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3097,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3099,92,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3101,92,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3102,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3103,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3104,93,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3105,93,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3110,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3111,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3113,67,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3119,94,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3121,94,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3125,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1
3137,NA,NA,NA,8,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3143,NA,NA,NA,8,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3155,NA,NA,14,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3159,69,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3163,89,44,13,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3172,90,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3173,90,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3174,91,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4004,91,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4017,NA,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4019,76,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4071,90,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4072,90,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4073,90,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4074,91,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4075,90,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4076,91,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4077,91,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4078,95,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4079,95,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4080,96,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4083,96,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4085,NA,NA,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4086,97,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4087,97,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4089,98,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4090,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4092,98,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4093,98,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4094,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4095,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4099,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4101,99,46,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4103,99,46,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4105,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4110,NA,47,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4113,NA,45,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4114,NA,47,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4118,NA,47,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4119,100,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4120,100,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4121,100,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4122,101,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4123,101,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4124,NA,47,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4126,NA,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4127,100,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4128,100,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4129,100,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4132,100,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4133,100,48,17,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4135,102,49,18,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4140,102,49,18,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4143,103,46,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4144,103,46,16,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4145,NA,50,19,9,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4146,NA,50,19,9,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4147,104,51,20,10,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4148,104,51,20,10,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4149,105,52,20,10,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4151,NA,52,20,10,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4152,105,52,20,10,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4153,105,52,20,10,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4154,NA,52,20,10,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4155,NA,NA,NA,10,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4156,NA,NA,NA,10,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4158,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4159,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,1,1,1,1,1
